Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,Cluster,type
171,171,pasta with sliced franks in tomato sauce,-0.0520427076129827,-0.3803563245123257,-0.2267595639086408,-0.271257016786006,-0.3376312025381214,0.7982360814064771,0.7103188764242357,-0.3921634693755274,1.3467416882318373,-0.5549616979347511,0.1995046659837884,1.079391874172748,-0.1551471229048824,0.2144716880278099,0.3739441046555909,-0.2811316632112692,-0.0020923077900047,-0.1313605012164641,-0.2007816034089997,-0.2227577504044697,1.4817983783845374,-0.0728197280131854,1.1042209650133097,-0.0502893334859253,0.3306757196978221,-0.1867233969614698,0.4087275159703064,0.0165883735829299,-0.25722249104936,-0.457549946453742,0.3529940707004781,-0.2288434994751874,-0.0541877521679699,0.3825536734175066,0,Breakfast
173,173,macaroni cheese,0.36492806100379,-0.1090683613277316,-0.1154861017551568,0.0358473071054124,-0.049253006985283,1.3754181531451344,0.0390786094039621,-0.3075754835490404,0.5577770361932999,-0.663409871747659,0.5141934068433658,0.2096925509342427,0.7170986978517163,-0.6672808133481197,2.55268156542783,-1.109207183009801,-0.6124307978273019,-0.5850070078653037,0.4563407991056615,0.995621448254085,-0.4047474585686666,-0.12274430601931,-0.447064912586931,0.080588454705463,-0.5565763114555334,3.4308711439503634,-0.7603080743623721,-0.7148180509166021,1.975693154921765,-0.9013919054563662,0.2503071975910255,0.7599344105071797,-0.2537665681977351,-0.4085247277948199,0,Breakfast
174,174,vegetable lasagna,0.3950705262050025,0.2340311215233725,0.3296077468587791,-0.1267373349547503,0.1237739103464199,0.808102441607138,0.4149731589353153,-0.1489730101243772,1.485970744473932,-0.4251092792903484,0.6715377772731543,0.6790361388978052,-0.1670956957919591,0.6910946617445286,-0.5847003780841944,1.508579944095235,0.6760615700292143,-0.316179448369695,-0.2829219037233324,-0.2227577504044697,0.0783537595278998,-0.12274430601931,0.3694013387816166,-0.0488790124924836,1.4415011793362495,-0.1889787551540583,-0.1757902791960328,0.2905895718848696,-0.2492761720245518,0.4030102962791238,0.1018061810942786,-0.2284052925697183,0.0532777641557498,1.420194252007723,0,Breakfast
176,176,cheese lasagna,0.3950705262050025,0.1781777173383091,0.2554254387564564,-0.0364125338102154,0.0949360907911361,0.8771669630117636,1.0190893992535617,-0.1331127627819109,1.3931513736458687,-0.4279631786012144,0.1995046659837884,0.8509402964169899,0.024081470401268,0.6910946617445286,-0.3232518827915257,1.3750193763857943,0.6760615700292143,-0.0641536113425619,-0.2418517535661661,-0.2227577504044697,7.807182576048257,-0.12274430601931,1.2675142152870191,-0.046763531002321,1.0260418949072974,-0.1867233969614698,0.8338313670003715,0.3635092456265148,-0.2413298529997435,0.1654726552573489,0.2503071975910255,-0.228588423813795,0.0839821973910983,1.2650875550987335,0,Breakfast
188,188,chili with beans canned,0.2493819443991421,0.265947352486266,0.4223356319866825,0.3610165912257379,-0.3664690220934052,0.724238379901521,0.0390786094039621,-0.2018405012659316,4.734648723456145,-0.2581561696046877,1.1435708885625202,1.036415834792952,-0.4777585908559531,-0.2621512856889088,-0.5193382542610272,-1.109207183009801,0.3369846311196046,-0.4673949505859749,1.03132290130599,-0.0196945506280439,0.4539234462641832,-0.12274430601931,0.614341214192181,-0.0500072692872369,0.1493523879343388,-0.1867233969614698,3.862696305589585,1.782128352963976,-0.25722249104936,0.7169873857957949,1.5460048964926054,-0.2288565802783357,0.5291964793036513,0.3175165246480365,0,Breakfast
193,193,black bean soup,-0.0168764982115681,-0.587811825771133,-0.5234887963179314,-0.5061014997617966,-0.3087933829828375,1.1731577690315875,0.4955219909777482,-0.3181489817773512,7.612049219126103,-0.8788792697180416,3.0317033337199835,1.0398086800071462,-0.4777585908559531,-0.2621512856889088,1.4633128350417106,-1.109207183009801,-0.3411692466996143,-0.4337915056490238,-0.2829219037233324,-0.2227577504044697,-0.3169827528260825,-0.12274430601931,0.2877547136447619,-0.0555075211616595,-0.0284501024356788,-0.1754466059985277,1.2589352180304365,1.110383479707608,-0.1777593008012773,-0.1106956747887282,0.7774331462195487,-0.2289743075066707,0.1760954970971437,0.1211315189018168,0,Breakfast
196,196,green pea soup,0.4151655030058109,-0.4042934977344958,-0.1896684098574794,-0.3796467781594478,-0.4241446612039729,1.770072561171567,1.878276941039512,-0.0908187698686674,4.131322813073734,-0.8788792697180416,1.7729483702816748,0.8351070187507491,-0.0774813991388838,0.2144716880278099,0.0689208601474773,-1.109207183009801,-0.3411692466996143,-0.2153691135588418,-0.3239920538804987,-0.4258209501808955,0.2364883644694928,-0.12274430601931,-0.0388317869026571,-0.0570588742544453,-0.2408741998414426,-0.1777019641911161,1.2057972366516785,0.9336085130611954,-0.1777593008012773,0.0964305727458296,0.0631011289222542,-0.2283268077508283,0.252856580185515,0.001828965683507,0,Breakfast
198,198,chicken mushroom chowder soup,0.972801109228242,1.0319368955957082,0.4594267860378438,0.0900421877921333,2.0847456401057207,1.1090264277272923,-0.3636655508082019,-0.1172525154394446,2.9710806777229437,-0.4179745310131835,1.930292740711464,3.982536429118448,-0.4777585908559531,-0.7387742594056275,-0.7154246257305288,-1.109207183009801,-0.6802461856092238,-0.6186104528022548,-0.4472025043519977,-0.6288841499573213,1.719000285796927,-0.12274430601931,-0.447064912586931,-0.0604436446387054,-0.5565763114555334,-0.1934894715392351,0.5681414601065808,-0.7634311667443656,-0.2810614481237849,-0.9030357645637832,-0.9142672633400226,-0.2289743075066707,-0.2537665681977351,-0.2438128242015124,0,Breakfast
210,210,chili beef soup,0.3548805726033859,-0.3245029203272622,-0.0783949477039955,-0.235127096328192,-0.5683337589803921,1.666475779064628,1.435258364806131,-0.2652814906357968,2.553393508996659,-0.5035915103391633,2.4023258520008293,0.95838039486648,0.7170986978517163,-0.7387742594056275,0.3739441046555909,-1.0023587288422484,-0.4530646365397854,-0.5850070078653037,0.4152706489484951,0.5894950487012334,-0.3565164040614808,5.725563403269578,-0.447064912586931,0.3344462335249663,-0.5561538104883176,1.7641614396275176,-0.3883422047110653,-0.6684146221719188,3.692098064280352,-0.8944055042498433,-0.131740630311066,6.651528148515623,-0.2536130460315584,-0.3588238031798094,0,Breakfast
221,221,split pea soup with ham,0.7216138992181379,-0.1489636500313484,-0.0413037936528341,-0.0725424542680293,-0.2511177438722698,1.9920656656864355,-0.3636655508082019,0.12065119469755,1.6251998007160269,-0.647713425537896,1.7729483702816748,0.8554640900359158,-0.4777585908559531,0.6910946617445286,-0.2687834462722197,-1.109207183009801,-0.0020923077900047,-0.1145587787479885,-0.2418517535661661,-0.4258209501808955,0.1771878876163954,-0.12274430601931,-0.447064912586931,-0.0604436446387054,-0.3030757311260032,-0.1777019641911161,1.6309010876817431,1.3843846780095477,-0.169812981776469,0.8612360224716478,1.197132827595106,-0.2284445349791632,0.1607432804794695,-0.0185319320512168,0,Breakfast
233,233,tomato rice soup,0.0132659669896443,-0.4202516132159425,-0.5049432192923508,-0.5061014997617966,0.1526117299017038,1.395150873546456,1.6769048609334296,-0.7516624091380972,1.0682835757476474,-0.8417785786767836,1.615603999851886,1.100879893862646,-0.2268385602273425,-0.2621512856889088,-0.1816339478413301,-1.109207183009801,-0.3411692466996143,-0.2657742809642684,-0.3239920538804987,-0.2227577504044697,5.45493032754206,-0.12274430601931,3.2270332185715334,-0.0490200445918277,-0.2842979103608529,-0.1867233969614698,0.0367616463189996,-0.5358333971871093,-0.2174908959253186,-0.6272783992945603,0.831672879195311,-0.2283333481524025,-0.1002444020209926,-0.0520672135501693,0,Breakfast
237,237,ramen noodle soup dry,0.671376457216117,0.2021148905604792,0.4965179400890052,0.28875675031011,-0.2799555634275537,1.8786025233788357,-0.1891430813829308,-0.5031852007727916,0.4185479799512052,-0.8788792697180416,1.7729483702816748,-1.1022075985542696,-0.4777585908559531,3.5508325040448407,-0.6282751272996392,-0.1742832090437166,-0.0020923077900047,-0.0305501664056108,-0.3650622040376651,-0.6004553019886216,-0.3565164040614808,-0.12274430601931,0.614341214192181,-0.055084424863627,-0.4116350074245289,-0.1912341133466467,0.9932453111366456,-0.3303324984606546,-0.2492761720245518,-0.4871394103872502,-0.513525158538518,-0.2288369590736132,-0.1463010518740154,-0.2042147576477787,0,Breakfast
243,243,bean with pork soup,0.4905216660088421,0.0584918512274588,-0.1340316787807375,0.0358473071054124,0.3833142863439744,1.395150873546456,0.6834692657434247,-0.1648332574668435,6.591036140017409,-0.8046778876355257,1.7729483702816748,0.9131424586772212,-0.3522985755416478,0.2144716880278099,-0.1271655113220241,-1.109207183009801,-0.578523103936341,-0.4337915056490238,-0.4352921608064195,-0.555781398037808,0.1969547132340946,-0.12274430601931,1.4308074655607286,-0.0588922915459195,0.3588424508455478,-0.1844680387688814,1.3120731994091943,1.1324803505384096,-0.2333835339749352,0.1441024868609264,1.6529045643962916,-0.2286342066248141,0.0532777641557498,0.5600493311995804,0,Breakfast
257,257,sausage mcmuffin mcdonalds,0.731661387618542,1.071832184299325,0.848883903575038,0.8849004378640402,0.4409899254545422,0.6107752375939217,-0.0683198333192815,-0.2018405012659316,0.2329092382950788,-0.2381788744286257,0.3568490364135772,-0.6430425462332904,-0.4777585908559531,1.1677176354612475,-0.6282751272996392,-0.3078437767531573,0.3369846311196046,0.1878722256845711,-0.2007816034089997,-0.2227577504044697,-0.4158168809145781,-0.12274430601931,-0.2021250371763667,-0.0604436446387054,0.9550382601390726,-0.1912341133466467,0.4087275159703064,-0.2286868926389674,-0.25722249104936,-0.1324768079620052,-0.3450133667691599,-0.2289743075066707,-0.0234833189326214,0.9837272389642312,0,Breakfast
