Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,Cluster,type
54,54,instant coffee with water,-0.7729064457137848,-0.4127705295819385,-0.2900004369876267,-0.4537981279376965,-0.3745412217602186,-0.9121234269862932,-0.4860290333408358,-0.3363249817760655,-0.4428426380626998,-0.1412257967190745,-0.4522075638504038,0.7229374869582115,-0.0676637399536381,-0.1355908141005651,-0.0942708064568742,-0.0734442836460939,-0.0720242499725476,-0.2708367230082567,-0.2384590091226093,-0.3542788447899476,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.2555826413955581,-0.3453324358267231,-0.1947177864997433,-0.4687361443538286,-0.3587908294383348,-0.3044202981768217,-0.432498357786186,-0.390963838348845,-0.2655111853812646,-0.4396250013425722,-0.3242619971344441,1,Lunch
55,55,coffee,-0.7830615806652558,-0.4089122956999005,-0.2956125137265821,-0.4520344267579111,-0.3763234240378402,-0.9438988850730204,-0.4860290333408358,-0.3292828615991676,-0.4428426380626998,-0.1412257967190745,-0.0615945145920965,1.2521509846798846,-0.0676637399536381,-0.1150065006683347,-0.0885663262232029,-0.0734442836460939,-0.0166134582551957,-0.2470640150956703,0.0256409932082848,-0.310546639512597,-0.0914750967005151,-0.2298443058721409,-0.2648672236375493,-0.1449985817093039,-0.370308797561701,-0.1938389055617851,-0.4515147659973502,-0.3599122323436771,-0.2958860572351933,-0.424133195148684,-0.237344903955309,-0.2661605742090497,-0.423530356832252,-0.3348255602421481,1,Lunch
56,56,espresso,-0.7779840131895203,-0.4079617163376593,-0.2876153043735707,-0.4537981279376965,-0.3708495170422881,-0.9174193366674144,-0.4860290333408358,-0.3489303768927129,-0.4428426380626998,-0.1412257967190745,-0.0095127746909888,-0.6237380974503761,-0.0676637399536381,-0.0823137675700865,-0.088791503074532,-0.0734442836460939,-0.0689701118463944,0.0144357719427809,-0.2456946256248255,-0.1574839210418699,-0.0910851634696636,-0.2298443058721409,-0.2939463143059667,-0.1361518569344036,-0.4112700308070647,-0.1949028140656292,-0.4524715092393767,-0.1703951413408204,-0.301916920833944,-0.448736614670749,-0.4382312027776252,-0.2661605742090497,-0.4352918278205629,-0.3485902030794594,1,Lunch
57,57,whey protein powder vanilla eas,-0.244839428237296,-0.3177125933578141,-0.1007331489663571,-0.3104974070801368,2.1937395604552306,-0.9438988850730204,-0.4860290333408358,-0.3504092221298615,-0.4428426380626998,-0.1412257967190745,-0.5498608261649806,-0.8901634493961669,-0.0676637399536381,-0.1355908141005651,-0.0942708064568742,-0.0734442836460939,-0.1038745475738602,-0.3659275546586027,-0.2844568568866985,-0.3542788447899476,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.2555826413955581,-0.4172643576234595,-0.1959204656780018,-0.475911718669028,-0.4395318386229838,-0.3045340880560434,-0.4590700508700162,-0.5231647482355898,-0.2661605742090497,-0.4476723235977323,-0.3470184369650343,1,Lunch
58,58,energy drink sugar free red bull,-0.7272083384321656,-0.4015872429673356,-0.2971558348297948,-0.4537981279376965,-0.3777237258274001,-0.8485725108128389,-0.4860290333408358,-0.3081565010684737,-0.4428426380626998,-0.1412257967190745,-0.4977790862638729,1.3458090435550265,-0.0676637399536381,-0.1168227636182374,-0.0942708064568742,-0.0184775593000442,0.5069530776567909,4.697659230722317,2.1963259438731684,9.58485871824428,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.2555826413955581,-0.092571655068747,-0.1937001348873707,-0.4649091713857223,-0.3554266207223077,-0.302713449988496,-0.4590700508700162,-0.5047009340055976,-0.2653548510338349,-0.4476723235977323,-0.2265643244430703,1,Lunch
59,59,powerade coca cola,-0.7475186083351074,-0.4122672816842814,-0.2864928890257797,-0.4452000846862429,-0.3708495170422881,-0.8220929624072331,-0.4010700196667664,-0.3504092221298615,-0.4428426380626998,-0.1412257967190745,-0.5173097387267883,-0.6437427313848723,-0.0676637399536381,-0.1228769734512463,-0.0942708064568742,-0.0233634903530263,-0.1038745475738602,-0.2470640150956703,-0.2844568568866985,-0.3284370871260585,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.2555826413955581,-0.4142671942152621,-0.1959204656780018,-0.4299880430517521,-0.4395318386229838,-0.3045340880560434,-0.4575938456986923,-0.5101169861797286,-0.2661605742090497,-0.411768885843941,-0.3435260230128448,1,Lunch
60,60,amp energy pepsi,-0.2346842932858251,-0.4015872429673356,-0.2971558348297948,-0.4537981279376965,-0.3777237258274001,0.5919149224521231,0.8827550758525047,-0.3081565010684737,-0.4428426380626998,-0.1412257967190745,0.0555894001853956,1.0148232820933611,-0.0676637399536381,-0.0883679774030954,-0.0942708064568742,-0.0227527489714036,0.2451698097007976,0.7751624251455481,0.955934543493235,0.6396349115134751,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.2555826413955581,-0.1055593631709355,-0.1938851624532566,-0.4505580227553236,-0.3587908294383348,-0.3045340880560434,-0.2583061475699665,-0.5054394865747972,-0.2652586452815704,-0.4476723235977323,-0.1334920321250392,1,Lunch
61,61,gatorade g2 pepsi,-0.7830615806652558,-0.4098628750621418,-0.2971558348297948,-0.4537981279376965,-0.3777237258274001,-0.9121234269862932,-0.4671492525243759,-0.3455501592078019,-0.4428426380626998,-0.1412257967190745,-0.4782484338009576,-0.6273753036202846,-0.0676637399536381,-0.1355908141005651,-0.0942708064568742,-0.0178668179184214,-0.1038745475738602,-0.3659275546586027,-0.2844568568866985,-0.3542788447899476,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.0874948706724518,-0.4172643576234595,-0.1959204656780018,-0.475911718669028,-0.4395318386229838,-0.3045340880560434,-0.448736614670749,-0.5138097490257271,-0.2661605742090497,-0.4476723235977323,-0.350651122950319,1,Lunch
62,62,amp energy sugar free pepsi,-0.7678288782380494,-0.4127705295819385,-0.2971558348297948,-0.4537981279376965,-0.3777237258274001,-0.8115011430449907,-0.4860290333408358,-0.3504092221298615,-0.4428426380626998,-0.1412257967190745,0.0555894001853956,1.2557881908497928,-0.0676637399536381,-0.1355908141005651,-0.0942708064568742,-0.0221420075897808,0.0270170864041364,0.1095266035931268,0.2323728932716071,0.0432866577314215,-0.0914750967005151,-0.2298443058721409,-0.29625417864473,-0.2555826413955581,-0.4172643576234595,-0.1915260609882111,-0.475911718669028,-0.3587908294383348,-0.3045340880560434,-0.2583061475699665,-0.5113479071283947,-0.2657035968857935,-0.4476723235977323,-0.3441410619271851,1,Lunch
64,64,powerade zero ion4 coca cola,-0.7932167156167267,-0.4127705295819385,-0.2971558348297948,-0.4537981279376965,-0.3777237258274001,-0.9438988850730204,-0.4860290333408358,-0.3504092221298615,-0.4428426380626998,-0.1412257967190745,-0.3545543015358269,-0.6219194943654219,-0.0676637399536381,-0.0762595577370775,-0.0942708064568742,-0.0563435249606562,-0.1038745475738602,-0.3183821388334297,-0.2844568568866985,-0.2270578839831094,-0.0887179930480297,-0.2298443058721409,-0.2039396050941983,-0.0034509853108986,-0.4112700308070647,-0.1935613642129562,-0.4414689619560711,-0.4361676299069568,-0.3045340880560434,-0.4590700508700162,-0.5157792225435929,-0.2661605742090497,-0.431577679087412,-0.348122629635809,1,Lunch
